baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF643	143.849509011555	-1.18691629178248	0.692781955814919	-1.71326097889821	0.0866645377128812	0.401997102111028
ZKSCAN1	5276.20832599407	0.804881927738265	0.469905759591232	1.71285818764687	0.0867386321556776	0.402159036827662
ARHGAP28	58.0007569769763	3.07128979399338	1.79376676608628	1.71220130290096	0.0868595774337768	0.402597311463126
NRAS	4551.2740412973	-0.442753691698574	0.258761292068665	-1.71105070684639	0.0870717526359935	0.40345804505094
HDX	210.976251447404	-0.95577899917112	0.558786078305164	-1.71045599788395	0.0871815835795198	0.403476262906736
LOC440957	202.111889514522	-0.897098706711617	0.524459817345791	-1.71051942787856	0.087169863994328	0.403476262906736
LYRM7	1118.91212210127	-0.650150183419543	0.380076498551984	-1.71057717563829	0.0871591953878235	0.403476262906736
UQCRH	4198.90645304878	-0.699520358374952	0.408880756199838	-1.71081751285225	0.0871148056219064	0.403476262906736
DHODH	250.547594757551	-0.99607018905082	0.582657827146589	-1.70952854770493	0.0873530883371494	0.404147257516137
GALE	1695.53010039627	1.04094326738998	0.60896384107767	1.70936794136717	0.0873828154126289	0.404162096172524
HIST1H2AE	28.9494547845916	-1.7392949340461	1.01759552882688	-1.70922029900349	0.0874101501504838	0.404165864166678
CUX1	4555.89634328906	0.858249294996172	0.502249326146124	1.70881124237979	0.0874859195718517	0.404393513580534
IL6R	56.4520166893934	1.57142196824892	0.920352242895913	1.70741363470186	0.0877451978724595	0.405469016245083
C19orf63	4356.36972150394	0.534686980123087	0.313187496154712	1.70724242406841	0.0877770027201989	0.405493034694098
DUSP10	812.691356900237	1.43646308840867	0.841660889564328	1.70670053250571	0.0878777281974813	0.405632934332307
PDZD11	1504.38698062611	-0.387197519783972	0.226875769455782	-1.70664994641236	0.0878871357719998	0.405632934332307
ST6GAL2	126.997551502309	3.19806013721149	1.87384136507321	1.70668670081714	0.0878803004174556	0.405632934332307
PRMT3	854.445855647742	-0.951901533541519	0.557844321533025	-1.70639279956382	0.0879349703310611	0.405730834951671
RBBP9	1445.44952825908	0.613636684330504	0.359650012319092	1.70620509748813	0.0879699000007143	0.405769151335014
MCOLN2	140.941949595568	-2.57578676107339	1.51009510216946	-1.70571161867416	0.0880617853535201	0.405824496155926
SLC4A3	340.18167878141	1.23998827078895	0.726844200440006	1.70598908271993	0.0880101122552059	0.405824496155926
WTIP	484.040664812813	1.01643051424316	0.595856620007976	1.70583069838102	0.0880396057279514	0.405824496155926
PLAA	2101.21193695657	-0.820766652354417	0.481242564178918	-1.70551549976629	0.0880983240176738	0.405870150553007
C19orf43	3199.63289682299	-0.567873140466409	0.333286196636864	-1.7038603644457	0.0884071773282577	0.406596517428798
CCDC137	1209.21640238812	-0.774298846343276	0.454448905523604	-1.70381936656036	0.0884148387225682	0.406596517428798
MGST1	7197.74955740731	-1.19337150941064	0.700471026764631	-1.70367005031264	0.088442746409217	0.406596517428798
RFC2	1366.27890210673	-0.863110048595893	0.506603770186402	-1.7037181706688	0.0884337517846453	0.406596517428798
RPS4X	36200.5798153783	-0.484467346192906	0.284326759622896	-1.70391048255696	0.0883978123377304	0.406596517428798
ZNF551	271.622245660776	-0.959298875748097	0.56284077300716	-1.70438767366254	0.0883086852167309	0.406596517428798
ZNF91	645.861465998967	1.24349309915209	0.72978756856557	1.7039110457804	0.0883977070992399	0.406596517428798
SLC12A2	1372.43055460323	-1.02650462139036	0.602723974229018	-1.7031089939693	0.0885476731158612	0.406833445368021
SPRY1	336.857220184314	-1.13311869498706	0.665305546272004	-1.70315534168687	0.0885390015350584	0.406833445368021
ATG16L2	270.045812792396	1.13976743733016	0.669555567472214	1.70227460229052	0.0887039035335046	0.407060370325387
FAM125B	273.23646741124	1.56949836792158	0.921908633528982	1.70244459249035	0.0886720567834541	0.407060370325387
NKX3-1	509.06415702729	-0.893905043643383	0.52505514307978	-1.70249745274385	0.0886621555775227	0.407060370325387
PRR5L	696.818039997505	1.56650938093378	0.920240937940921	1.70228177898596	0.0887025588318624	0.407060370325387
CH25H	4.71094609160374	-3.78548175231474	2.22555387965036	-1.70091669625605	0.0889586309523769	0.40810642255094
PRPF38A	1453.26623336313	-0.507256230186265	0.298299981510407	-1.70049031722306	0.0890387361829328	0.40835098989705
SELT	4918.50182792678	-0.924074566014775	0.543494056814137	-1.70024778455082	0.0890843275157908	0.408437169476731
CST7	7.22843890382841	-6.26811387221447	3.68750558096806	-1.69982491811414	0.0891638629980783	0.408678878824275
BNC1	1310.67047452014	-2.322004643784	1.36639335563295	-1.69936763393319	0.0892499363576448	0.408831293276294
KIF24	377.480005331293	-0.8585944415377	0.505305607699469	-1.69915874364955	0.0892892774710193	0.408831293276294
OSBPL11	1087.62038629242	-0.661104845332586	0.38909614914976	-1.69907835576685	0.0893044209525447	0.408831293276294
PSMB7	4447.50075116272	-0.636628555545002	0.37463801573001	-1.69931648368488	0.0892595683902926	0.408831293276294
AGRN	37449.1886352161	1.43405809326491	0.844161873724234	1.69879514569665	0.0893577885905273	0.408952762198089
DNAJC25	683.038016747988	-1.00112735482591	0.589554521244935	-1.69810817956561	0.0894873460714092	0.409299866184957
YPEL1	226.045339635267	1.62674436554867	0.957932000930167	1.69818354953074	0.0894731243878047	0.409299866184957
CCDC130	660.579778814468	-0.486108472259184	0.286509698747044	-1.69665625416878	0.0897616677513053	0.409626250535127
CCT6A	10754.0631023497	-0.510056740030927	0.300606452743824	-1.69675911935795	0.0897422105071873	0.409626250535127
CPA3	11.0090847383554	4.14689615492468	2.44457744341495	1.69636522094865	0.0898167359135711	0.409626250535127
EGR3	24.7251688703801	1.8453252253006	1.08718449527515	1.69734321388899	0.0896317917323887	0.409626250535127
LOC152217	484.512309305073	-0.928468334813457	0.547392238042768	-1.69616642379374	0.0898543671613472	0.409626250535127
NEDD4	2620.7387532097	-0.848808930169215	0.50010289204788	-1.69726858945649	0.0896458928344244	0.409626250535127
OBSL1	2601.2578092599	0.702134609696011	0.413948520868403	1.69618823186766	0.0898502383888436	0.409626250535127
PTHLH	147.988587819617	-1.9623620367726	1.1568617081001	-1.69628056926127	0.0898327584780334	0.409626250535127
RPS6KA5	205.064494865549	-1.20396627838648	0.709635398112019	-1.69659839628861	0.0897726132267432	0.409626250535127
TLE2	288.01772195462	1.81313369959507	1.06866861580991	1.69662856452554	0.0897669059064653	0.409626250535127
ZCCHC4	463.074639474833	-0.611178690960123	0.360238938680215	-1.69659252605857	0.0897737238089528	0.409626250535127
KIAA0776	1646.25617505234	0.678909743234943	0.400424974816625	1.6954730247429	0.0899857232777492	0.410102399148594
ARPP19	6978.39093080104	0.5441862100107	0.320993136997968	1.6953203894018	0.0900146589548968	0.41011163003666
MAP2	1697.61537973289	-1.52942657934962	0.90247166260183	-1.69470870136828	0.0901306941934287	0.410452694973405
NT5C3	862.59376373572	-0.762456627180576	0.449921987519459	-1.69464184532124	0.0901433838632537	0.410452694973405
C2orf15	19.3403512485565	2.30089353557471	1.35844341368708	1.69377208678104	0.0903086001951461	0.410959410861161
MFRP	179.911069478038	2.86863137130794	1.69363157106345	1.69377532889676	0.0903079838818953	0.410959410861161
ATP6V1B2	3794.36833538835	0.583073466585799	0.3444404803696	1.69281341716901	0.0904909879696099	0.411298137982957
C21orf2	585.591815544181	0.87600218341512	0.51743508863736	1.69297019597575	0.0904611404048914	0.411298137982957
C4orf27	888.149916566753	-1.02057081405028	0.602878447835488	-1.69283015127581	0.0904878017510452	0.411298137982957
PGF	259.084474885431	1.93032031877012	1.14020948517697	1.69295234241147	0.0904645389685393	0.411298137982957
B3GALTL	714.973502619481	0.765126683237666	0.452123005636275	1.69229761303763	0.0905892427284156	0.411597459432688
ZBTB34	483.996748658515	0.850622309004904	0.50267713691366	1.69218420043442	0.0906108580312774	0.411597459432688
WDR74	871.123599744815	-0.649945853767088	0.384264006392825	-1.69140445879457	0.0907595812969235	0.412150184435374
C11orf20	5.74002421286224	-4.01940479349559	2.37732858042481	-1.6907232877238	0.0908896644196139	0.412372279176813
STX10	1368.59043426497	-0.736031364843869	0.435299687494676	-1.69086122960488	0.0908633095816325	0.412372279176813
TIMM16	363.324054593764	-0.81696816847596	0.483194322766136	-1.69076524699022	0.0908816471344256	0.412372279176813
KERA	3.45649228150991	5.29470888107572	3.13267300818183	1.69015689388811	0.0909979426888945	0.412372478911315
MYH7B	25.1145322377031	1.45969579575085	0.863553690531728	1.69033588965621	0.0909637126228831	0.412372478911315
SDHB	2254.21234895696	-0.673220015571441	0.398248874576455	-1.69045051611865	0.0909417975919097	0.412372478911315
TNIP1	10070.838099243	-0.710710028014421	0.42048305316546	-1.69022276323407	0.0909853450300248	0.412372478911315
GRINL1A	2327.88054186882	0.483976913095812	0.286400001464035	1.68986351474089	0.091054069139908	0.412504165782461
C7orf50	1830.52168000416	0.665506434639056	0.393893061767293	1.68956120134004	0.0911119339227472	0.412643647245963
MVK	356.828682988785	0.83529967611668	0.494512840011237	1.68913647641121	0.0911932790265223	0.412676745750259
NDUFB1	1114.9401803305	-0.554544864100836	0.328308107036622	-1.68909890500809	0.0912004776697422	0.412676745750259
PRAMEF2	6.07538463354603	5.10381834782314	3.02138869643574	1.68922931162217	0.091175493851976	0.412676745750259
C2CD4C	80.5533086746091	1.8525538340661	1.09720690326713	1.68842706744716	0.0913292782162646	0.412914296512167
CCDC65	16.0574065087818	1.87892662770119	1.11284375483993	1.68840110710012	0.0913342581064643	0.412914296512167
KIAA1462	2115.97418886909	1.74562499120735	1.03374741125588	1.68863783570362	0.0912888552962969	0.412914296512167
MXRA8	6377.84410804606	2.61304107721491	1.5479971106726	1.68801418245513	0.0914085064962628	0.413127413701971
KLHL13	1318.67041544599	1.4841808362739	0.879458021818182	1.68760850370722	0.0914864057739243	0.413356900087342
ANKLE1	59.2471864675497	-2.13057885935171	1.26283213322747	-1.6871433686966	0.0915757876200286	0.413393069706527
C1orf130	3.21585192109845	5.18967770697838	3.0758357949737	1.68724146960607	0.0915569303945327	0.413393069706527
MOBKL3	1806.08875072392	-0.463925996650921	0.274948675602457	-1.68731853548443	0.0915421187692647	0.413393069706527
DHRS12	222.071366507714	1.28375933559131	0.761046888485637	1.68683343301724	0.0916353848152213	0.413539610477931
CDK1	4403.56923774597	-1.11908226664846	0.663487476602389	-1.68666675123862	0.0916674487602239	0.413561846982182
MEG8	6.65021119805798	-6.14811742801642	3.64568581675531	-1.68640901521467	0.0917170462158623	0.413566953615845
MYEOV2	1203.85331919619	-0.613029431050194	0.363571628643059	-1.68613110252352	0.0917705505306731	0.413566953615845
NUMA1	11463.6972990686	0.839141268781934	0.497724285308444	1.6859560474569	0.0918042653597379	0.413566953615845
PPFIBP2	97.8909697154578	1.74144126563699	1.0327915355059	1.68614982382091	0.0917669454808545	0.413566953615845
UBA2	4804.03019278509	-0.551125127548933	0.326868584521279	-1.68607554732154	0.0917812491381766	0.413566953615845
CCND2	3141.32930880406	2.189839490458	1.29903952023393	1.68573739008622	0.0918463917781108	0.413634459426244
FLJ43663	218.611692097113	-1.00139970914386	0.594198574440833	-1.68529470149979	0.0919317274917602	0.413774225332081
HARS	2854.30899290395	-0.647723276036032	0.384320719307171	-1.68537173120332	0.0919168741372848	0.413774225332081
DNAJB11	3230.11463062826	-0.785526162787968	0.46617330581553	-1.68505178865563	0.0919785801118356	0.413862875968224
KCTD3	2511.22476343388	0.574474511574931	0.340959373238057	1.68487672334449	0.0920123583072596	0.413892662515536
BTK	3.66159287621313	-4.25467654896027	2.52648401637424	-1.68403066134024	0.0921757432828145	0.414138657909815
HIST2H2AA3	637.840698118721	-1.23369773357443	0.732584299107905	-1.68403518213091	0.0921748696436892	0.414138657909815
LIPA	3539.45658894511	-0.730786945437007	0.433892996068228	-1.68425614623679	0.0921321766163188	0.414138657909815
TMEM150A	504.259062242459	0.772122957026179	0.45849002382311	1.68405617768484	0.0921708123571132	0.414138657909815
IQGAP2	38.4588721219929	2.4079550523379	1.4303463889211	1.68347686335909	0.0922828146151821	0.414497522763152
MRPL51	3634.77404506564	-0.718284856745316	0.42685103403169	-1.68275299689678	0.0924229175896856	0.414882257457087
SPPL2B	1419.6832835475	0.62720603229645	0.372715898855094	1.68279924259496	0.0924139617181013	0.414882257457087
FOXO3B	692.385474138966	0.852657742603529	0.50688474439606	1.6821530969914	0.0925391564673806	0.415281726903086
ARG2	464.562367560377	-1.08638413089149	0.646214343849073	-1.68115137219117	0.092733516095891	0.415456350529128
ERMAP	812.915427678074	0.98560812570725	0.586205453971077	1.6813356461127	0.0926977377754404	0.415456350529128
GNAS	40666.6114552972	0.601711481107534	0.357856073349406	1.68143431373325	0.0926785851892409	0.415456350529128
LRRC37B	198.980641185445	0.992600000876705	0.590443371100264	1.68110956860611	0.0927416341535495	0.415456350529128
STK39	1447.89545850111	-0.838226873978129	0.498497536832222	-1.6815065512756	0.0926645650175466	0.415456350529128
ZIC5	8.94697370947074	-6.57707484027718	3.91153317822255	-1.68145699923882	0.0926741821057051	0.415456350529128
PTPLAD1	5353.04278873333	0.469910633741199	0.279549425412755	1.68095725128884	0.0927712182798808	0.415466754800289
PLA2G4C	360.367895489803	-1.53490968079033	0.913321758778716	-1.6805793424245	0.0928446510790712	0.415673467228274
C1orf50	304.114939591752	-0.582697792898425	0.346828476251991	-1.68007482890494	0.0929427575911744	0.415868175060453
C8orf47	5.50137124970801	3.44200952532499	2.04906575713233	1.67979456654533	0.092997292690684	0.415868175060453
IFRD2	2165.3330535719	-0.550956465639312	0.327922987049736	-1.68013981147271	0.0929301165672795	0.415868175060453
PRELID1	4960.50412973033	-0.620032162723162	0.369108575322452	-1.67980969334431	0.092994348573552	0.415868175060453
CBLN3	129.837485045759	1.15577625713349	0.688350320335363	1.67905239961303	0.0931418319650278	0.416148202622991
PSMD10	2094.69046267318	-0.454314268720285	0.270550357868061	-1.67922257542103	0.0931086737875962	0.416148202622991
ZNF577	183.841018378685	1.47607401904388	0.879099647176144	1.67907474856274	0.0931374768077162	0.416148202622991
C5orf42	1323.17630656742	0.589189374813114	0.351088099967793	1.67818098895167	0.0933117718998546	0.416541125879843
CUL7	4006.73236212135	1.12395563532261	0.669731722837682	1.67821770568126	0.0933046064945916	0.416541125879843
FBP1	6.03341799383761	5.09899097257769	3.03819299615481	1.6782972572944	0.0932890832183007	0.416541125879843
CPSF2	3504.47973661373	-0.557632927048612	0.332404882187613	-1.67757141043999	0.0934307979238914	0.416876723914347
RIPPLY2	7.37295216648642	-2.95365440121202	1.76073117968703	-1.67751581575163	0.0934416593760768	0.416876723914347
IGF2AS	8.83960514774772	-6.56024607427511	3.911589091065	-1.67713068053602	0.0935169304940059	0.417090436268262
HMOX1	3509.20179715318	-1.73203268411356	1.0331074861817	-1.67652708675555	0.0936349951663582	0.417372719021731
SLC13A4	3.55853845994027	-4.22025739251153	2.51719600984343	-1.67657082563627	0.0936264356997875	0.417372719021731
ZNRF2	539.036416726122	0.960849631972404	0.573176595926079	1.67635880250826	0.093667933353037	0.417397457397744
TUBB3	5158.17105055441	-1.23261169000491	0.735397020165647	-1.67611733010187	0.0937152128546387	0.417486069542442
BAX	2551.32901238048	0.739210028378609	0.441121829671234	1.67575027726363	0.0937871172512218	0.417562274878358
GDPD5	251.925385430816	1.28651046487839	0.767692059320473	1.67581577698896	0.093774282836413	0.417562274878358
ATP5H	3942.72078819398	-0.491998287889303	0.293660346898558	-1.67539912380223	0.0938559484221383	0.417746686318162
CCDC6	3846.60852436326	-0.784802703484098	0.468637991858777	-1.67464592525097	0.0940037229031283	0.417893410886949
CERCAM	3370.38362304156	1.27486633496792	0.761326776998191	1.67453237359462	0.0940260174495634	0.417893410886949
ICAM5	168.092475444831	1.25883517164883	0.751567194210593	1.67494693933661	0.0939446428020134	0.417893410886949
LOC147727	527.927715415175	-1.28914797220915	0.769794850457434	-1.67466432315454	0.0940001110879098	0.417893410886949
SNHG3	1316.34764410759	-0.759666640887213	0.45358040475033	-1.67482244147069	0.0939690744138282	0.417893410886949
ATP6V0D1	2620.46828538071	-0.73556774659777	0.439387841041776	-1.67407396812292	0.0941160631398181	0.417957810827975
HERC1	1636.7696567872	0.530502000298051	0.316899280589905	1.67403977475281	0.0941227825959061	0.417957810827975
VNN3	7.8702474524743	-6.39209695487714	3.81813583264382	-1.67414079410868	0.0941029320472139	0.417957810827975
NUTF2	2702.92250997046	-0.655732831832859	0.391751895669337	-1.67384724638662	0.0941606241839842	0.418004052596539
F10	19.6618241105176	2.66448581091668	1.59243257711794	1.67321734634379	0.0942845167328168	0.418432159291825
MSC	593.912702138424	-3.01307816718044	1.8010068882104	-1.6729964704213	0.0943279908778671	0.41850322590355
ANXA11	5325.77837120475	-0.564841727624372	0.337665876530403	-1.67278296944973	0.0943700287120458	0.418567880550517
EPHX4	198.584764284318	-1.19942465246087	0.71736805789428	-1.67197945219584	0.0945283739812369	0.419142251059824
PARP10	2582.85878714018	-0.69462756388164	0.415485171946651	-1.67184682097592	0.0945545314398738	0.419142251059824
COLEC11	9.0674640787897	4.88793832367912	2.92469443075205	1.67126461906047	0.0946694216216969	0.41952951018164
ANXA8L1	8.17479253985619	6.53640006255989	3.9122981370571	1.6707315837327	0.0947747074729575	0.419751973812227
PPARGC1B	128.439737282755	-1.23464485963017	0.738940870845653	-1.67083038486859	0.0947551850597479	0.419751973812227
LPHN2	3760.18558755322	-1.33658225568877	0.800308570548022	-1.67008364632847	0.0949028152569165	0.420056424003575
PLCD1	532.756391035429	1.35446283275062	0.811072214316134	1.6699657673425	0.0949261367630127	0.420056424003575
ZNF555	250.754719467177	0.834740620923359	0.499781478917338	1.67021119456374	0.0948775859307558	0.420056424003575
PDZD7	109.246039966434	1.69489266182066	1.01506040625876	1.66974561451724	0.0949697047049025	0.420127227780178
FAM83A	9.44903853251751	2.13137524241394	1.27706935252033	1.66895810177232	0.0951256835570607	0.420573083089529
LOC284232	8.07546993204897	3.08966956641708	1.8512352780586	1.66897725158805	0.0951218882125481	0.420573083089529
NRXN2	24.3686267116432	-3.09572452377182	1.85516517263744	-1.66870560607319	0.0951757375854196	0.42063482903444
PFKFB2	746.035423147124	0.730919492096573	0.438041144677709	1.66860921851154	0.0951948507440803	0.42063482903444
ZNF839	629.887732631464	-0.53507047176533	0.320756682403798	-1.66815066097901	0.0952858224573516	0.420914763550736
WDR62	1021.78101566451	-0.928480697185159	0.556726026821567	-1.66775155543921	0.0953650563466276	0.421142700296321
LRRC33	217.841271548983	-2.34221158856394	1.4046956797391	-1.66741567041693	0.0954317800330381	0.421315274537515
MFF	2270.03795075217	-0.484491854028166	0.290613042782199	-1.66713733626632	0.0954870995378989	0.421437415857973
LRSAM1	632.165900523813	0.870662689774217	0.522409437184447	1.6666289461896	0.0955882094317964	0.4216394534705
ZC3H13	2231.41268917361	0.589098719527447	0.353466270644847	1.66663347666164	0.0955873080217403	0.4216394534705
ZFP36	1004.28141067361	1.3625707436678	0.817839875613475	1.66606053861792	0.0957013572385297	0.422016401711572
AP4S1	338.035510110887	-0.717306248263594	0.430584735527039	-1.6658887068665	0.0957355833462464	0.422045209776336
CNNM3	852.835419692709	0.813142862560161	0.4884598707308	1.66470760708263	0.0959711045810103	0.422157001644146
JAG2	228.163860604964	1.88904934475394	1.1343730489756	1.66528052342204	0.0958568023882975	0.422157001644146
KIAA0182	2074.04023111592	1.35181447321761	0.811627883695439	1.66555942738516	0.0958011978784545	0.422157001644146
KLHDC7A	64.6573255670092	3.32809564062858	1.99864401908332	1.66517679429227	0.0958774892414486	0.422157001644146
LOC728264	8.54978202814943	-6.51217782036228	3.91175243023167	-1.66477248663117	0.0959581550264954	0.422157001644146
PKD2	2901.6923689934	0.663106225199384	0.398345664966845	1.66465028621455	0.0959825466336591	0.422157001644146
SIGMAR1	3137.6784342591	-1.09823834035686	0.659703058644511	-1.66474647338062	0.0959633469416041	0.422157001644146
TMEM195	6.19821249297711	3.52538863413975	2.11704119386516	1.66524328593877	0.0958642283033057	0.422157001644146
HPS6	965.822959504805	0.444933075387875	0.26731639825173	1.66444362672014	0.0960238078443288	0.422216627682507
C9orf125	187.966473433072	2.82906153876537	1.6999748071367	1.66417850834532	0.0960767616218864	0.422327616705379
C5orf32	1101.32695515771	-1.10084240813015	0.66160411370369	-1.66389897724121	0.0961326194542843	0.422451303484225
CASQ1	5.39398334242028	3.43933459438935	2.06772600613109	1.66334155695254	0.0962440846043784	0.422453873666684
ENTPD2	4.77966442364295	2.70207875306193	1.62443472447416	1.66339632633537	0.096233128006072	0.422453873666684
NCBP1	2574.27224557691	-0.617576353206733	0.371242420272848	-1.66353929260788	0.096204532350072	0.422453873666684
SCRN2	1494.58287839674	0.85885843583794	0.516263575558873	1.66360455491789	0.0961914810524631	0.422453873666684
MRPL37	3354.02506335307	-0.689317683542241	0.414532334268678	-1.66288037520244	0.096336383468718	0.422737254265264
CHST10	649.823907951772	-0.7753729525111	0.466403359788634	-1.66245147303931	0.0964222855886879	0.422992410009097
UPF3A	1326.4463835738	0.674537806158706	0.405784003922214	1.6623075321816	0.096451128329656	0.422997178631355
ZC3H14	3443.56762520076	-0.382277803803146	0.230001888022254	-1.66206376430335	0.0964999900630018	0.423089714775647
ZNF787	1110.94102492652	-0.757086786476764	0.455590121616521	-1.66177173418615	0.0965585517272649	0.423224713351601
BAZ2B	1346.63184034318	0.961837589693605	0.579056237188921	1.66104348407148	0.0967047137304965	0.42359327141723
CCDC111	495.697505058143	-0.70523839581117	0.42462507428699	-1.66084962597975	0.0967436514458099	0.42359327141723
FEM1C	1583.90957526732	-0.66683694808924	0.401549185503306	-1.66066069154995	0.096781612275249	0.42359327141723
KBTBD4	637.926079140864	0.57731174601458	0.347577956978975	1.66095615220358	0.096722253377914	0.42359327141723
RMI1	821.076079644877	-0.808337918358006	0.486748228764266	-1.6606900047899	0.0967757218592051	0.42359327141723
ANXA4	2142.01378261221	0.86228035544386	0.519420588305252	1.66008120366826	0.096898117670255	0.423859734011104
PAWR	1418.93309511624	1.05638895461388	0.636322424160456	1.66014730033701	0.0968848233442087	0.423859734011104
TDRD3	374.515641592612	0.781821780698886	0.471077154423371	1.65964698851908	0.0969854896295312	0.424120189943775
WIZ	2537.72409216561	-0.442350581438797	0.266594324097871	-1.65926481344143	0.0970624422979091	0.424334945674163
TM7SF3	4619.21633303104	0.875669216614093	0.527915462411146	1.65873000312333	0.0971702107115147	0.424684259031685
MEGF8	5239.02055283083	0.723377929962424	0.436227595130169	1.65825806995674	0.0972653883294397	0.424856554353872
PHF6	2480.53883372283	-0.462624526123804	0.278973385907649	-1.65831061131025	0.097254788311264	0.424856554353872
DDAH1	5098.63922285505	-1.31408852898802	0.793289760441547	-1.65650509374606	0.0976195743763399	0.426159356486801
SUPV3L1	1084.18407276582	-0.858069757979082	0.517994285157959	-1.65652359990308	0.0976158298608063	0.426159356486801
FRRS1	188.314089443617	-1.32237289793169	0.798996605441414	-1.65504194752008	0.09791598927938	0.427226041703823
HGD	792.179053448193	-3.01572756076657	1.82221119805036	-1.65498245428038	0.0979280570539688	0.427226041703823
RNASEN	2593.68582306076	-0.665607470464093	0.402207916248342	-1.65488406263271	0.0979480176977137	0.427226041703823
SLC25A5	11052.2252119269	-0.664215475518861	0.401581295177259	-1.6540000331083	0.098127505978873	0.427886463839206
UBE3B	2724.73989777255	0.624295046885962	0.377496098877801	1.65377880391832	0.0981724641609005	0.427960055438251
FAT1	11311.5722791103	0.661343571544233	0.400031265615483	1.65322970574987	0.0982841229558289	0.42832428763135
CIT	3134.87470293885	0.968094154455489	0.585644193396987	1.6530414975006	0.0983224183276944	0.428368683623231
CACNB4	98.6206649920918	2.04800891241557	1.23924762733767	1.65262282310389	0.0984076501705654	0.428534925690087
PRKAR1A	10507.7657832712	0.389442503243116	0.235657587023326	1.65257782769611	0.0984168136427364	0.428534925690087
CPEB3	111.173804484957	0.807712342273009	0.488841438208727	1.65229925112881	0.0984735619052137	0.42865954968165
POSTN	3362.2827938693	5.03778384781643	3.05032980622186	1.65155382134112	0.0986255403948208	0.429148422591318
SDC3	6501.00611999277	0.934510012684295	0.565864805791012	1.65147222997543	0.0986421866363114	0.429148422591318
CD3EAP	558.434330911346	-0.985401371531214	0.596988266422561	-1.65062100371957	0.0988159873288952	0.429781862697592
ABCA7	914.210592200699	1.17047406012675	0.709503401991491	1.64970887643579	0.0990024938283763	0.429796978966497
C16orf86	28.6545668021769	2.20135783511927	1.33452398865231	1.64954534638403	0.0990359611879308	0.429796978966497
CCL4	3.19495931088072	-5.09113891701133	3.08485180810903	-1.65036741915072	0.0988678106598978	0.429796978966497
CNNM2	462.413774660127	0.665531231536015	0.403382008685016	1.64987832180612	0.0989678253882904	0.429796978966497
DHX15	4774.87332142849	-0.568541935311753	0.344604086678414	-1.64984095456279	0.098975469875091	0.429796978966497
FREM1	14.4516669662672	-3.9726542043314	2.40839785507103	-1.64950080650783	0.0990450780925419	0.429796978966497
PERP	4615.4680537911	1.00341782553741	0.608207602856078	1.649794939796	0.098984884095732	0.429796978966497
RELT	377.460515051743	-0.811337622683091	0.491712628120692	-1.65002396986222	0.0989380336119402	0.429796978966497
C1S	3904.45295532473	-1.56420770521427	0.94853903205123	-1.64907046769773	0.0991331990099847	0.430056917993785
ARL16	820.890546629431	0.505602447576577	0.306769530109804	1.64815080361992	0.0993217292963661	0.430384746794603
EIF3K	3894.28261378089	-0.588470231220567	0.357032886956368	-1.64822416286957	0.0993066802254312	0.430384746794603
SMARCA2	4333.29748032748	0.907512602886214	0.550490487155905	1.6485527435267	0.0992392968219713	0.430384746794603
ZNF830	428.22236336621	0.463609453472267	0.281260302976624	1.64832878499316	0.0992852209705191	0.430384746794603
BCL9L	5859.37867294196	0.751846486886254	0.456426138977322	1.64724677813338	0.0995073324118248	0.431066442852817
C7orf71	8.115047348752	-6.43693274761109	3.91201928462657	-1.64542459514627	0.099882280952698	0.431588582516588
CD55	5864.19318494489	-1.97350359891793	1.19895806831165	-1.64601552888082	0.0997605619297698	0.431588582516588
KLHDC9	61.1518113103249	2.22329532824027	1.35122561529098	1.64539163784391	0.0998890728991745	0.431588582516588
LSM4	2896.95251171926	-0.55337213839231	0.336228224391864	-1.64582298048653	0.099800209555857	0.431588582516588
MTRF1L	1102.13863787844	-0.755901270919728	0.459324270120899	-1.64568110176448	0.0998294318343633	0.431588582516588
RPTOR	2195.4736687241	-0.625503441975574	0.380063082518649	-1.6457884776138	0.0998073153674729	0.431588582516588
VMA21	2403.35122786242	-0.412649536136265	0.250727943475474	-1.64580592979111	0.0998037210689551	0.431588582516588
WFDC3	33.131625695161	1.74567502380737	1.06101681754657	1.64528497092436	0.0999110576849423	0.431588582516588
ZNF160	1007.57186337962	0.485950187301607	0.295327176025023	1.6454638338479	0.0998741949956289	0.431588582516588
ZNF439	96.5132778974347	2.20108911665928	1.33730035323816	1.64591979006774	0.0997802739313303	0.431588582516588
HLA-DQA1	25.9609022900631	3.22072894432186	1.95774847997077	1.64511885835812	0.0999453023109586	0.431614170365262
RNF182	516.49252285394	-1.73466690909773	1.05462069227402	-1.64482540671317	0.100005821159801	0.431753176905201
GPR126	956.564087271856	1.55760137086188	0.947166095952322	1.64448598563466	0.100075856777165	0.431899421308829
POLR3B	627.752195265932	-1.00636908392464	0.612002734171121	-1.64438658152016	0.100096375069736	0.431899421308829
DCXR	925.020792522223	-1.00631255728403	0.612176519463905	-1.64382743422646	0.100211852797288	0.432275300489859
LRRN4	201.407117067345	1.93277491696339	1.17630997257834	1.64308299854583	0.100365761966513	0.432694260924937
POLE2	329.543493442263	-1.27628022191908	0.776710564754929	-1.64318638091626	0.100344376805036	0.432694260924937
HOTAIR	5.55480965926045	4.97585612791458	3.02965105029411	1.64238588712437	0.100510057817621	0.433071326304933
